<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.22	08:00:00	0.59927	0.60029	0.59906	0.60001	9672	0	6
2024.07.22	12:00:00	0.60000	0.60041	0.59838	0.59859	8676	0	6
2024.07.22	16:00:00	0.59858	0.59864	0.59714	0.59736	12043	0	6
2024.07.22	20:00:00	0.59736	0.59795	0.59736	0.59784	3969	0	5
2024.07.23	00:00:00	0.59734	0.59805	0.59666	0.59676	4410	0	6
2024.07.23	04:00:00	0.59675	0.59766	0.59651	0.59653	6983	0	6
2024.07.23	08:00:00	0.59654	0.59687	0.59599	0.59635	8666	0	6
2024.07.23	12:00:00	0.59636	0.59665	0.59572	0.59605	8842	0	6
2024.07.23	16:00:00	0.59603	0.59622	0.59513	0.59529	9578	0	6
2024.07.23	20:00:00	0.59529	0.59583	0.59504	0.59557	5328	0	5
2024.07.24	00:00:00	0.59530	0.59568	0.59413	0.59445	4383	0	6
2024.07.24	04:00:00	0.59446	0.59474	0.59133	0.59178	8752	0	6
2024.07.24	08:00:00	0.59179	0.59355	0.59177	0.59259	10405	0	6
2024.07.24	12:00:00	0.59258	0.59478	0.59241	0.59469	8794	0	6
2024.07.24	16:00:00	0.59469	0.59496	0.59364	0.59435	14345	0	6
2024.07.24	20:00:00	0.59435	0.59457	0.59238	0.59296	6248	0	5
2024.07.25	00:00:00	0.59246	0.59314	0.59142	0.59188	6000	0	6
2024.07.25	04:00:00	0.59189	0.59239	0.59128	0.59132	9301	0	6
2024.07.25	08:00:00	0.59132	0.59266	0.59045	0.59119	13125	0	6
2024.07.25	12:00:00	0.59118	0.59138	0.58796	0.58930	15052	0	6
2024.07.25	16:00:00	0.58929	0.59084	0.58895	0.59049	18842	0	6
2024.07.25	20:00:00	0.59050	0.59082	0.58829	0.58870	9035	0	5
2024.07.26	00:00:00	0.58851	0.58920	0.58805	0.58871	5285	0	6
2024.07.26	04:00:00	0.58870	0.58947	0.58826	0.58887	7139	0	6
2024.07.26	08:00:00	0.58888	0.59042	0.58887	0.59025	7639	0	6
2024.07.26	12:00:00	0.59022	0.59023	0.58832	0.58944	8784	0	6
2024.07.26	16:00:00	0.58946	0.59053	0.58874	0.58981	11701	0	6
2024.07.26	20:00:00	0.58981	0.58985	0.58876	0.58887	4894	0	5
2024.07.29	00:00:00	0.58865	0.58997	0.58855	0.58974	5402	0	6
2024.07.29	04:00:00	0.58974	0.59003	0.58845	0.58853	7742	0	6
2024.07.29	08:00:00	0.58855	0.58923	0.58745	0.58782	8524	0	6
2024.07.29	12:00:00	0.58782	0.58861	0.58678	0.58678	6118	0	6
2024.07.29	16:00:00	0.58679	0.58768	0.58574	0.58742	10937	0	6
2024.07.29	20:00:00	0.58743	0.58794	0.58714	0.58748	4043	0	5
2024.07.30	00:00:00	0.58626	0.58817	0.58626	0.58768	3849	0	6
2024.07.30	04:00:00	0.58768	0.58940	0.58675	0.58910	7060	0	6
2024.07.30	08:00:00	0.58909	0.59010	0.58888	0.58951	8775	0	6
2024.07.30	12:00:00	0.58952	0.58964	0.58834	0.58866	6082	0	6
2024.07.30	16:00:00	0.58866	0.59053	0.58859	0.59001	13133	0	6
2024.07.30	20:00:00	0.59002	0.59052	0.58956	0.59021	5993	0	5
2024.07.31	00:00:00	0.58959	0.59081	0.58925	0.59041	5808	0	6
2024.07.31	04:00:00	0.59042	0.59246	0.58877	0.59069	13602	0	6
2024.07.31	08:00:00	0.59070	0.59282	0.58962	0.59151	14171	0	6
2024.07.31	12:00:00	0.59151	0.59341	0.59098	0.59327	10801	0	6
2024.07.31	16:00:00	0.59329	0.59478	0.59320	0.59437	13989	0	3
2024.07.31	20:00:00	0.59437	0.59615	0.59325	0.59501	16279	0	5
2024.08.01	00:00:00	0.59409	0.59608	0.59407	0.59580	6612	0	6
2024.08.01	04:00:00	0.59579	0.59627	0.59443	0.59530	14788	0	6
2024.08.01	08:00:00	0.59531	0.59551	0.59381	0.59389	13980	0	5
2024.08.01	12:00:00	0.59388	0.59590	0.59375	0.59570	11056	0	6
2024.08.01	16:00:00	0.59569	0.59821	0.59520	0.59560	18144	0	6
2024.08.01	20:00:00	0.59561	0.59576	0.59406	0.59457	8733	0	5
2024.08.02	00:00:00	0.59407	0.59480	0.59301	0.59370	7642	0	6
2024.08.02	04:00:00	0.59369	0.59561	0.59351	0.59517	10550	0	6
2024.08.02	08:00:00	0.59518	0.59604	0.59416	0.59451	14597	0	6
2024.08.02	12:00:00	0.59450	0.59811	0.59416	0.59692	16339	0	6
2024.08.02	16:00:00	0.59692	0.59843	0.59607	0.59630	26155	0	6
2024.08.02	20:00:00	0.59630	0.59668	0.59555	0.59569	9701	0	5
2024.08.05	00:00:00	0.59529	0.59589	0.59376	0.59509	14062	0	6
2024.08.05	04:00:00	0.59507	0.59576	0.59326	0.59429	20888	0	6
2024.08.05	08:00:00	0.59430	0.59442	0.58495	0.59248	35723	0	6
2024.08.05	12:00:00	0.59246	0.59434	0.59221	0.59327	23136	0	6
2024.08.05	16:00:00	0.59326	0.59711	0.59205	0.59257	42204	0	6
2024.08.05	20:00:00	0.59257	0.59388	0.59252	0.59373	15889	0	5
2024.08.06	00:00:00	0.59308	0.59798	0.59300	0.59742	12897	0	6
2024.08.06	04:00:00	0.59744	0.59762	0.59222	0.59290	14223	0	6
2024.08.06	08:00:00	0.59290	0.59334	0.59149	0.59300	22726	0	6
2024.08.06	12:00:00	0.59297	0.59297	0.59130	0.59131	20599	0	6
2024.08.06	16:00:00	0.59131	0.59590	0.59128	0.59578	23552	0	6
2024.08.06	20:00:00	0.59576	0.59634	0.59515	0.59528	10476	0	5
2024.08.07	00:00:00	0.59409	0.59982	0.59409	0.59970	9836	0	6
2024.08.07	04:00:00	0.59970	0.60174	0.59932	0.60077	16688	0	6
2024.08.07	08:00:00	0.60077	0.60197	0.60014	0.60152	17018	0	6
2024.08.07	12:00:00	0.60151	0.60248	0.60112	0.60198	12402	0	6
2024.08.07	16:00:00	0.60197	0.60229	0.60051	0.60090	14962	0	6
2024.08.07	20:00:00	0.60090	0.60090	0.59893	0.59942	11057	0	5
2024.08.08	00:00:00	0.59861	0.59984	0.59820	0.59946	8035	0	6
2024.08.08	04:00:00	0.59946	0.60092	0.59894	0.60010	14532	0	6
2024.08.08	08:00:00	0.60009	0.60068	0.59905	0.59976	14367	0	6
2024.08.08	12:00:00	0.59976	0.60003	0.59780	0.59811	16069	0	6
2024.08.08	16:00:00	0.59811	0.60059	0.59769	0.59971	21160	0	6
2024.08.08	20:00:00	0.59972	0.60143	0.59945	0.60126	7825	0	5
2024.08.09	00:00:00	0.60048	0.60146	0.60001	0.60058	6820	0	6
2024.08.09	04:00:00	0.60057	0.60347	0.60056	0.60252	13236	0	6
2024.08.09	08:00:00	0.60253	0.60340	0.60181	0.60255	15236	0	6
2024.08.09	12:00:00	0.60255	0.60256	0.60060	0.60092	11091	0	6
2024.08.09	16:00:00	0.60092	0.60218	0.60037	0.60068	13999	0	6
2024.08.09	20:00:00	0.60067	0.60086	0.59941	0.59983	5880	0	5
2024.08.12	00:00:00	0.59950	0.60118	0.59890	0.60075	5109	0	6
2024.08.12	04:00:00	0.60077	0.60161	0.60070	0.60126	7777	0	6
2024.08.12	08:00:00	0.60126	0.60311	0.60064	0.60276	8899	0	6
2024.08.12	12:00:00	0.60275	0.60324	0.60199	0.60216	6982	0	3
2024.08.12	16:00:00	0.60216	0.60296	0.60138	0.60140	13049	0	6
2024.08.12	20:00:00	0.60139	0.60225	0.60125	0.60171	6761	0	5
2024.08.13	00:00:00	0.60155	0.60257	0.60155	0.60230	6460	0	6
2024.08.13	04:00:00	0.60230	0.60372	0.60183	0.60346	9104	0	6
2024.08.13	08:00:00	0.60345	0.60454	0.60284	0.60384	9681	0	6
2024.08.13	12:00:00	0.60384	0.60566	0.60331	0.60526	11082	0	6
2024.08.13	16:00:00	0.60526	0.60706	0.60459	0.60691	15879	0	6
2024.08.13	20:00:00	0.60690	0.60814	0.60655	0.60769	7444	0	5
2024.08.14	00:00:00	0.60631	0.60836	0.60631	0.60797	7656	0	6
2024.08.14	04:00:00	0.60794	0.60799	0.60040	0.60067	16615	0	6
2024.08.14	08:00:00	0.60069	0.60204	0.60024	0.60114	9745	0	6
2024.08.14	12:00:00	0.60114	0.60273	0.60025	0.60097	9602	0	6
2024.08.14	16:00:00	0.60097	0.60306	0.60035	0.60116	14886	0	6
2024.08.14	20:00:00	0.60116	0.60126	0.59945	0.59968	5004	0	5
2024.08.15	00:00:00	0.59981	0.60026	0.59925	0.59951	5812	0	6
2024.08.15	04:00:00	0.59954	0.60071	0.59825	0.60045	11976	0	6
2024.08.15	08:00:00	0.60044	0.60089	0.59983	0.59989	7180	0	6
2024.08.15	12:00:00	0.59988	0.60145	0.59811	0.59862	11083	0	6
2024.08.15	16:00:00	0.59862	0.60127	0.59740	0.60001	15141	0	6
2024.08.15	20:00:00	0.60001	0.60018	0.59845	0.59856	6503	0	5
2024.08.16	00:00:00	0.59791	0.59889	0.59782	0.59885	4961	0	6
2024.08.16	04:00:00	0.59886	0.60145	0.59849	0.60142	6667	0	6
2024.08.16	08:00:00	0.60143	0.60252	0.60112	0.60184	7346	0	6
2024.08.16	12:00:00	0.60183	0.60282	0.60181	0.60232	8656	0	6
2024.08.16	16:00:00	0.60233	0.60424	0.60146	0.60407	12403	0	6
2024.08.16	20:00:00	0.60407	0.60552	0.60393	0.60532	4578	0	5
2024.08.19	00:00:00	0.60407	0.60616	0.60407	0.60559	5509	0	6
2024.08.19	04:00:00	0.60560	0.60859	0.60550	0.60803	10667	0	6
2024.08.19	08:00:00	0.60804	0.60838	0.60666	0.60714	12012	0	6
2024.08.19	12:00:00	0.60713	0.60795	0.60665	0.60732	7801	0	6
2024.08.19	16:00:00	0.60732	0.60979	0.60680	0.60936	11934	0	6
2024.08.19	20:00:00	0.60936	0.61165	0.60916	0.61160	5408	0	6
2024.08.20	00:00:00	0.61064	0.61196	0.61062	0.61184	5788	0	6
2024.08.20	04:00:00	0.61192	0.61248	0.61109	0.61184	12382	0	6
2024.08.20	08:00:00	0.61183	0.61381	0.61165	0.61358	12117	0	6
2024.08.20	12:00:00	0.61358	0.61442	0.61311	0.61442	9567	0	6
2024.08.20	16:00:00	0.61442	0.61527	0.61372	0.61445	16619	0	6
2024.08.20	20:00:00	0.61446	0.61570	0.61410	0.61547	6258	0	5
2024.08.21	00:00:00	0.61506	0.61633	0.61485	0.61627	6264	0	6
2024.08.21	04:00:00	0.61625	0.61625	0.61384	0.61423	8240	0	6
2024.08.21	08:00:00	0.61423	0.61477	0.61322	0.61380	9194	0	6
2024.08.21	12:00:00	0.61381	0.61468	0.61350	0.61455	6753	0	6
2024.08.21	16:00:00	0.61456	0.61656	0.61337	0.61556	20547	0	6
2024.08.21	20:00:00	0.61556	0.61779	0.61535	0.61562	8429	0	5
2024.08.22	00:00:00	0.61546	0.61649	0.61531	0.61542	4095	0	6
2024.08.22	04:00:00	0.61540	0.61553	0.61431	0.61511	5381	0	6
2024.08.22	08:00:00	0.61511	0.61695	0.61482	0.61608	6613	0	6
2024.08.22	12:00:00	0.61608	0.61624	0.61430	0.61575	8306	0	6
2024.08.22	16:00:00	0.61576	0.61578	0.61275	0.61378	14950	0	6
2024.08.22	20:00:00	0.61379	0.61430	0.61317	0.61412	6413	0	5
2024.08.23	00:00:00	0.61333	0.61486	0.61313	0.61454	4688	0	6
2024.08.23	04:00:00	0.61454	0.61551	0.61445	0.61529	5376	0	6
2024.08.23	08:00:00	0.61530	0.61600	0.61473	0.61534	6492	0	4
2024.08.23	12:00:00	0.61534	0.61607	0.61522	0.61593	5576	0	6
2024.08.23	16:00:00	0.61592	0.62228	0.61521	0.62145	22964	0	6
2024.08.23	20:00:00	0.62143	0.62362	0.62134	0.62346	7140	0	5
2024.08.26	00:00:00	0.62230	0.62324	0.62193	0.62275	5688	0	6
2024.08.26	04:00:00	0.62274	0.62317	0.62127	0.62145	5657	0	6
2024.08.26	08:00:00	0.62146	0.62167	0.62028	0.62067	7098	0	6
2024.08.26	12:00:00	0.62067	0.62089	0.61971	0.62053	7612	0	6
2024.08.26	16:00:00	0.62053	0.62154	0.62012	0.62134	11593	0	6
2024.08.26	20:00:00	0.62133	0.62165	0.62037	0.62047	4748	0	5
2024.08.27	00:00:00	0.61934	0.62084	0.61934	0.61965	4783	0	6
2024.08.27	04:00:00	0.61966	0.62196	0.61938	0.62190	5274	0	6
2024.08.27	08:00:00	0.62189	0.62271	0.62119	0.62181	7814	0	6
2024.08.27	12:00:00	0.62180	0.62345	0.62167	0.62251	8386	0	4
2024.08.27	16:00:00	0.62250	0.62384	0.62209	0.62352	12205	0	6
2024.08.27	20:00:00	0.62353	0.62545	0.62344	0.62528	5412	0	6
2024.08.28	00:00:00	0.62503	0.62530	0.62416	0.62474	4317	0	6
2024.08.28	04:00:00	0.62473	0.62525	0.62359	0.62461	7741	0	6
2024.08.28	08:00:00	0.62461	0.62478	0.62238	0.62441	9138	0	6
2024.08.28	12:00:00	0.62442	0.62483	0.62329	0.62350	8234	0	6
2024.08.28	16:00:00	0.62350	0.62501	0.62290	0.62352	14989	0	6
2024.08.28	20:00:00	0.62352	0.62458	0.62282	0.62444	6353	0	6
2024.08.29	00:00:00	0.62397	0.62645	0.62387	0.62603	3990	0	6
2024.08.29	04:00:00	0.62602	0.62946	0.62602	0.62920	7254	0	6
2024.08.29	08:00:00	0.62920	0.62988	0.62701	0.62743	10791	0	6
2024.08.29	12:00:00	0.62743	0.62827	0.62544	0.62574	11023	0	6
2024.08.29	16:00:00	0.62576	0.62708	0.62475	0.62641	15036	0	6
2024.08.29	20:00:00	0.62640	0.62705	0.62553	0.62569	7372	0	5
2024.08.30	00:00:00	0.62555	0.62725	0.62481	0.62711	3720	0	7
2024.08.30	04:00:00	0.62709	0.62740	0.62580	0.62607	5165	0	6
2024.08.30	08:00:00	0.62607	0.62706	0.62495	0.62612	6691	0	6
2024.08.30	12:00:00	0.62612	0.62665	0.62415	0.62485	8539	0	6
2024.08.30	16:00:00	0.62487	0.62620	0.62295	0.62361	18519	0	6
2024.08.30	20:00:00	0.62360	0.62544	0.62348	0.62483	6363	0	5
2024.09.02	00:00:00	0.62360	0.62531	0.62360	0.62483	3272	0	6
2024.09.02	04:00:00	0.62485	0.62524	0.62299	0.62328	4419	0	6
2024.09.02	08:00:00	0.62328	0.62403	0.62243	0.62324	6325	0	6
2024.09.02	12:00:00	0.62324	0.62346	0.62210	0.62287	4590	0	6
2024.09.02	16:00:00	0.62287	0.62343	0.62205	0.62278	4850	0	6
2024.09.02	20:00:00	0.62275	0.62359	0.62274	0.62318	1157	0	10
2024.09.03	00:00:00	0.62301	0.62354	0.62186	0.62239	2656	0	6
2024.09.03	04:00:00	0.62238	0.62277	0.61845	0.61904	8528	0	6
2024.09.03	08:00:00	0.61903	0.62029	0.61833	0.61946	9051	0	6
2024.09.03	12:00:00	0.61947	0.62006	0.61829	0.61950	7868	0	6
2024.09.03	16:00:00	0.61949	0.62096	0.61813	0.61882	17170	0	6
2024.09.03	20:00:00	0.61882	0.61905	0.61796	0.61877	7640	0	5
2024.09.04	00:00:00	0.61826	0.61902	0.61701	0.61702	5547	0	6
2024.09.04	04:00:00	0.61700	0.61852	0.61687	0.61841	6804	0	6
2024.09.04	08:00:00	0.61842	0.61887	0.61730	0.61785	8474	0	5
2024.09.04	12:00:00	0.61785	0.61912	0.61774	0.61904	6860	0	6
2024.09.04	16:00:00	0.61904	0.62165	0.61889	0.62014	16702	0	6
2024.09.04	20:00:00	0.62014	0.62036	0.61900	0.61985	8289	0	5
2024.09.05	00:00:00	0.61908	0.62000	0.61779	0.61843	3759	0	6
2024.09.05	04:00:00	0.61844	0.62019	0.61827	0.62010	4767	0	6
2024.09.05	08:00:00	0.62010	0.62085	0.61945	0.62036	7872	0	6
2024.09.05	12:00:00	0.62036	0.62218	0.62000	0.62171	9615	0	6
2024.09.05	16:00:00	0.62173	0.62251	0.62018	0.62166	14834	0	6
2024.09.05	20:00:00	0.62166	0.62261	0.62145	0.62235	5482	0	5
2024.09.06	00:00:00	0.62186	0.62253	0.62184	0.62218	2964	0	6
2024.09.06	04:00:00	0.62218	0.62227	0.62124	0.62176	3931	0	6
2024.09.06	08:00:00	0.62175	0.62293	0.62091	0.62274	7247	0	6
2024.09.06	12:00:00	0.62273	0.62539	0.62038	0.62355	12283	0	6
2024.09.06	16:00:00	0.62355	0.62382	0.61557	0.61637	31044	0	6
2024.09.06	20:00:00	0.61636	0.61763	0.61584	0.61730	10303	0	5
2024.09.09	00:00:00	0.61731	0.61773	0.61631	0.61716	4526	0	6
2024.09.09	04:00:00	0.61718	0.61859	0.61670	0.61679	5932	0	6
2024.09.09	08:00:00	0.61679	0.61680	0.61337	0.61355	9409	0	6
2024.09.09	12:00:00	0.61354	0.61413	0.61244	0.61348	7408	0	6
2024.09.09	16:00:00	0.61348	0.61566	0.61342	0.61549	11361	0	6
2024.09.09	20:00:00	0.61550	0.61584	0.61383	0.61437	6429	0	6
2024.09.10	00:00:00	0.61375	0.61505	0.61317	0.61319	2908	0	6
2024.09.10	04:00:00	0.61318	0.61488	0.61317	0.61482	4208	0	6
2024.09.10	08:00:00	0.61482	0.61584	0.61467	0.61495	6964	0	6
2024.09.10	12:00:00	0.61494	0.61650	0.61466	0.61537	7421	0	6
2024.09.10	16:00:00	0.61536	0.61579	0.61417	0.61496	14348	0	6
2024.09.10	20:00:00	0.61495	0.61578	0.61487	0.61496	8146	0	5
2024.09.11	00:00:00	0.61434	0.61538	0.61403	0.61412	3312	0	6
2024.09.11	04:00:00	0.61413	0.61538	0.61357	0.61416	7496	0	6
2024.09.11	08:00:00	0.61415	0.61568	0.61413	0.61457	9373	0	6
2024.09.11	12:00:00	0.61459	0.61508	0.61137	0.61268	13940	0	6
2024.09.11	16:00:00	0.61264	0.61366	0.61059	0.61238	23021	0	6
2024.09.11	20:00:00	0.61238	0.61386	0.61231	0.61377	9457	0	5
2024.09.12	00:00:00	0.61251	0.61405	0.61251	0.61311	3966	0	6
2024.09.12	04:00:00	0.61311	0.61512	0.61279	0.61510	5411	0	6
2024.09.12	08:00:00	0.61511	0.61587	0.61291	0.61315	8483	0	6
2024.09.12	12:00:00	0.61315	0.61472	0.61309	0.61408	11171	0	6
2024.09.12	16:00:00	0.61408	0.61600	0.61342	0.61588	17465	0	6
2024.09.12	20:00:00	0.61588	0.61843	0.61581	0.61820	11008	0	5
2024.09.13	00:00:00	0.61718	0.61916	0.61718	0.61909	3693	0	6
2024.09.13	04:00:00	0.61910	0.61936	0.61778	0.61827	6328	0	6
2024.09.13	08:00:00	0.61828	0.61866	0.61750	0.61825	7754	0	3
2024.09.13	12:00:00	0.61825	0.61915	0.61623	0.61702	8468	0	6
2024.09.13	16:00:00	0.61703	0.61768	0.61587	0.61629	13003	0	6
2024.09.13	20:00:00	0.61628	0.61637	0.61518	0.61572	5990	0	6
2024.09.16	00:00:00	0.61539	0.61655	0.61539	0.61624	3462	0	6
2024.09.16	04:00:00	0.61623	0.61808	0.61539	0.61750	4601	0	6
2024.09.16	08:00:00	0.61749	0.61935	0.61713	0.61897	7830	0	6
2024.09.16	12:00:00	0.61896	0.61993	0.61833	0.61884	9252	0	6
2024.09.16	16:00:00	0.61883	0.61927	0.61801	0.61907	12231	0	5
2024.09.16	20:00:00	0.61907	0.62016	0.61838	0.62012	4772	0	5
2024.09.17	00:00:00	0.61923	0.62020	0.61827	0.61830	3173	0	6
2024.09.17	04:00:00	0.61831	0.61963	0.61829	0.61885	4072	0	6
2024.09.17	08:00:00	0.61887	0.62079	0.61854	0.62072	6694	0	6
2024.09.17	12:00:00	0.62074	0.62107	0.61818	0.61850	9867	0	6
2024.09.17	16:00:00	0.61850	0.61964	0.61779	0.61824	14380	0	6
2024.09.17	20:00:00	0.61824	0.61910	0.61754	0.61845	7362	0	5
2024.09.18	00:00:00	0.61810	0.62010	0.61797	0.61992	3603	0	6
2024.09.18	04:00:00	0.61991	0.62066	0.61946	0.61951	5632	0	6
2024.09.18	08:00:00	0.61951	0.62182	0.61937	0.62174	8369	0	6
2024.09.18	12:00:00	0.62174	0.62279	0.62158	0.62207	8176	0	6
2024.09.18	16:00:00	0.62206	0.62316	0.62007	0.62114	12591	0	6
2024.09.18	20:00:00	0.62111	0.62674	0.61877	0.62071	32870	0	5
2024.09.19	00:00:00	0.61933	0.62202	0.61853	0.61859	6395	0	6
2024.09.19	04:00:00	0.61861	0.62275	0.61808	0.62143	12610	0	6
2024.09.19	08:00:00	0.62147	0.62625	0.62144	0.62563	14113	0	6
2024.09.19	12:00:00	0.62562	0.62684	0.62285	0.62287	15028	0	6
2024.09.19	16:00:00	0.62287	0.62453	0.62178	0.62428	19421	0	6
2024.09.19	20:00:00	0.62429	0.62516	0.62383	0.62385	10281	0	5
2024.09.20	00:00:00	0.62300	0.62413	0.62286	0.62338	4298	0	6
2024.09.20	04:00:00	0.62339	0.62501	0.62248	0.62412	6927	0	6
2024.09.20	08:00:00	0.62412	0.62600	0.62335	0.62369	12598	0	6
2024.09.20	12:00:00	0.62369	0.62440	0.62210	0.62421	9884	0	6
2024.09.20	16:00:00	0.62422	0.62497	0.62097	0.62476	20623	0	6
2024.09.20	20:00:00	0.62473	0.62480	0.62339	0.62365	9599	0	5
2024.09.23	00:00:00	0.62233	0.62405	0.62230	0.62351	3633	0	6
2024.09.23	04:00:00	0.62349	0.62474	0.62294	0.62452	5033	0	6
2024.09.23	08:00:00	0.62452	0.62489	0.62248	0.62360	11451	0	5
2024.09.23	12:00:00	0.62361	0.62619	0.62359	0.62602	9310	0	6
2024.09.23	16:00:00	0.62603	0.62735	0.62573	0.62680	16208	0	4
2024.09.23	20:00:00	0.62680	0.62799	0.62638	0.62670	6203	0	5
2024.09.24	00:00:00	0.62635	0.62688	0.62600	0.62633	3699	0	6
2024.09.24	04:00:00	0.62633	0.62782	0.62589	0.62757	9361	0	6
2024.09.24	08:00:00	0.62760	0.62807	0.62591	0.62710	13256	0	6
2024.09.24	12:00:00	0.62709	0.63024	0.62695	0.63012	9531	0	6
2024.09.24	16:00:00	0.63013	0.63322	0.63008	0.63280	16948	0	5
2024.09.24	20:00:00	0.63280	0.63425	0.63253	0.63402	6912	0	5
2024.09.25	00:00:00	0.63346	0.63539	0.63341	0.63535	4148	0	6
2024.09.25	04:00:00	0.63536	0.63552	0.63310	0.63326	7539	0	6
2024.09.25	08:00:00	0.63326	0.63372	0.63153	0.63186	9623	0	6
2024.09.25	12:00:00	0.63187	0.63191	0.63070	0.63119	8433	0	5
2024.09.25	16:00:00	0.63117	0.63231	0.62689	0.62693	16918	0	6
2024.09.25	20:00:00	0.62693	0.62738	0.62594	0.62610	9139	0	5
2024.09.26	00:00:00	0.62661	0.62661	0.62540	0.62619	5417	0	6
2024.09.26	04:00:00	0.62620	0.62708	0.62523	0.62641	7183	0	6
2024.09.26	08:00:00	0.62640	0.62882	0.62621	0.62823	10273	0	6
2024.09.26	12:00:00	0.62823	0.63152	0.62819	0.63132	13260	0	6
2024.09.26	16:00:00	0.63136	0.63319	0.62947	0.63188	22846	0	6
2024.09.26	20:00:00	0.63187	0.63313	0.63177	0.63269	10067	0	5
2024.09.27	00:00:00	0.63180	0.63345	0.63166	0.63195	5827	0	6
2024.09.27	04:00:00	0.63195	0.63240	0.63008	0.63043	8782	0	6
2024.09.27	08:00:00	0.63046	0.63147	0.62958	0.63089	14622	0	6
2024.09.27	12:00:00	0.63089	0.63558	0.63058	0.63542	13586	0	6
2024.09.27	16:00:00	0.63543	0.63669	0.63345	0.63461	20932	0	6
2024.09.27	20:00:00	0.63462	0.63532	0.63389	0.63405	10608	0	6
2024.09.30	00:00:00	0.63350	0.63643	0.63327	0.63623	4759	0	6
2024.09.30	04:00:00	0.63623	0.63747	0.63547	0.63712	10263	0	6
2024.09.30	08:00:00	0.63713	0.63768	0.63512	0.63582	11755	0	6
2024.09.30	12:00:00	0.63582	0.63598	0.63461	0.63523	9908	0	4
2024.09.30	16:00:00	0.63523	0.63744	0.63508	0.63728	19185	0	6
2024.09.30	20:00:00	0.63729	0.63783	0.63370	0.63489	13291	0	5
2024.10.01	00:00:00	0.63416	0.63486	0.63368	0.63427	4493	0	6
2024.10.01	04:00:00	0.63426	0.63460	0.63191	0.63324	7544	0	6
2024.10.01	08:00:00	0.63324	0.63380	0.63047	0.63127	11336	0	6
2024.10.01	12:00:00	0.63127	0.63251	0.63062	0.63092	11174	0	6
2024.10.01	16:00:00	0.63091	0.63156	0.62711	0.62776	27423	0	6
2024.10.01	20:00:00	0.62774	0.63017	0.62644	0.62818	12657	0	6
2024.10.02	00:00:00	0.62800	0.62902	0.62764	0.62881	4356	0	6
2024.10.02	04:00:00	0.62884	0.63134	0.62884	0.62982	9172	0	6
2024.10.02	08:00:00	0.62982	0.63012	0.62833	0.62848	12913	0	4
2024.10.02	12:00:00	0.62849	0.62895	0.62769	0.62778	10659	0	6
2024.10.02	16:00:00	0.62779	0.62840	0.62605	0.62673	16797	0	6
2024.10.02	20:00:00	0.62673	0.62696	0.62578	0.62633	7049	0	5
2024.10.03	00:00:00	0.62621	0.62632	0.62435	0.62455	4347	0	6
2024.10.03	04:00:00	0.62453	0.62512	0.62350	0.62373	8428	0	6
2024.10.03	08:00:00	0.62373	0.62452	0.62223	0.62226	12947	0	6
2024.10.03	12:00:00	0.62227	0.62264	0.62147	0.62195	11915	0	6
2024.10.03	16:00:00	0.62196	0.62315	0.62111	0.62191	21739	0	6
2024.10.03	20:00:00	0.62192	0.62218	0.62100	0.62113	8624	0	5
2024.10.04	00:00:00	0.62095	0.62190	0.62091	0.62136	4246	0	6
2024.10.04	04:00:00	0.62135	0.62192	0.62067	0.62093	7962	0	6
2024.10.04	08:00:00	0.62095	0.62137	0.61974	0.62023	8703	0	6
2024.10.04	12:00:00	0.62024	0.62087	0.61501	0.61538	12492	0	6
2024.10.04	16:00:00	0.61539	0.61721	0.61452	0.61557	22150	0	6
2024.10.04	20:00:00	0.61558	0.61649	0.61542	0.61588	7117	0	6
2024.10.07	00:00:00	0.61503	0.61732	0.61487	0.61610	5518	0	6
2024.10.07	04:00:00	0.61612	0.61696	0.61583	0.61620	9391	0	6
2024.10.07	08:00:00	0.61619	0.61621	0.61408	0.61420	10323	0	6
2024.10.07	12:00:00	0.61419	0.61544	0.61339	0.61445	11028	0	6
2024.10.07	16:00:00	0.61445	0.61499	0.61172	0.61247	16387	0	6
2024.10.07	20:00:00	0.61249	0.61313	0.61123	0.61258	8840	0	5
2024.10.08	00:00:00	0.61181	0.61448	0.61109	0.61425	5126	0	6
2024.10.08	04:00:00	0.61426	0.61447	0.61069	0.61251	15496	0	6
2024.10.08	08:00:00	0.61253	0.61321	0.61108	0.61232	13405	0	6
2024.10.08	12:00:00	0.61232	0.61281	0.61133	0.61213	8459	0	6
2024.10.08	16:00:00	0.61212	0.61283	0.61086	0.61207	13735	0	6
2024.10.08	20:00:00	0.61204	0.61375	0.61114	0.61372	7951	0	5
2024.10.09	00:00:00	0.61385	0.61407	0.61258	0.61340	4360	0	6
2024.10.09	04:00:00	0.61349	0.61349	0.60748	0.60840	15437	0	6
2024.10.09	08:00:00	0.60840	0.61111	0.60760	0.60814	16324	0	6
2024.10.09	12:00:00	0.60814	0.60895	0.60608	0.60646	7782	0	6
2024.10.09	16:00:00	0.60646	0.60723	0.60524	0.60605	11655	0	6
2024.10.09	20:00:00	0.60606	0.60636	0.60533	0.60606	5251	0	5
2024.10.10	00:00:00	0.60547	0.60739	0.60547	0.60671	4431	0	6
2024.10.10	04:00:00	0.60671	0.60914	0.60654	0.60910	10650	0	6
